ID,ZIP Code,Age (in years),Experience (in years),Income (in K/month),Family members,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3744,94720,40,14,78,4,1.4,2,194,0,0,0,1,1
3745,90025,54,29,79,3,1.6,3,0,0,0,0,0,0
3746,90640,27,3,119,1,5.4,1,118,0,0,0,1,0
3747,93943,63,39,49,4,1.2,2,109,0,1,1,1,1
3748,91360,26,0,83,3,3.9,2,0,1,0,0,1,0
3749,94025,33,7,100,1,2.7,2,126,0,0,0,1,0
3750,90095,43,19,70,3,2.33,1,0,0,0,0,1,0
3751,90266,57,32,52,3,0.5,2,0,0,0,0,1,0
3752,94591,26,2,12,4,1,1,0,0,0,0,1,0
3753,93003,55,30,82,4,1.3,3,219,0,0,0,0,1
3754,95351,30,4,34,2,0.3,2,0,0,0,0,1,1
3755,93106,63,37,112,4,2.4,3,0,0,0,0,1,1
3756,94115,55,25,42,3,1,3,0,0,0,0,1,0
3757,92122,35,11,83,2,2.2,1,0,0,0,0,0,0
3758,91101,45,21,142,1,1.4,2,0,1,0,0,1,0
3759,94720,47,23,199,2,6.67,1,0,0,0,0,1,0
3760,92093,31,4,29,4,1.5,2,121,0,0,0,1,1
3761,91107,56,26,70,3,1.4,3,273,0,0,0,1,1
3762,95831,49,24,25,2,0.7,3,0,0,0,0,1,0
3763,95616,53,27,84,2,1.1,1,0,0,0,0,1,0
3764,95051,62,36,81,3,4.4,1,0,0,0,0,0,1
3765,94720,63,37,15,2,0.4,1,0,0,0,0,0,0
3766,94706,26,0,54,3,0.3,3,0,0,0,0,1,0
3767,90245,59,35,108,4,3.8,2,304,1,0,0,1,0
3768,95819,40,16,83,4,2.67,1,0,0,0,0,1,1
3769,94309,42,16,62,1,0.7,3,170,0,0,1,1,1
3770,90095,29,4,134,2,3.3,1,204,0,0,0,0,0
3771,94306,40,16,75,3,2.33,1,79,0,0,0,0,0
3772,91711,31,7,109,2,2,2,341,0,0,0,0,1
3773,94112,35,10,152,2,3,1,0,0,0,0,1,0
3774,93940,62,36,83,4,2.4,3,0,0,1,0,0,0
3775,92521,51,26,52,4,1.8,3,0,0,0,0,1,0
3776,90275,32,6,31,2,2,3,0,0,0,0,1,1
3777,93108,27,3,135,3,2.7,3,449,1,0,0,0,1
3778,94706,62,37,98,1,0.9,1,151,0,0,0,1,0
3779,95814,66,41,14,4,0.6,2,0,0,0,0,0,0
3780,93407,53,27,64,4,2.6,1,0,0,0,0,1,1
3781,92780,49,25,109,2,6.8,1,0,0,0,0,0,0
3782,94104,65,40,118,1,1.3,1,333,0,0,1,1,1
3783,91311,30,5,80,4,2.2,2,0,0,1,0,1,0
3784,90028,60,34,51,3,1.4,3,0,0,0,0,0,0
3785,94611,30,6,115,4,3.8,2,0,1,0,0,1,0
3786,95841,54,28,83,1,2.4,1,0,0,0,0,1,0
3787,91301,54,28,90,1,0.3,1,0,0,0,0,1,0
3788,95616,37,12,28,4,1.7,1,0,0,1,1,1,0
3789,95616,32,7,82,2,2.5,1,221,0,0,0,1,1
3790,94301,51,27,24,3,0.4,1,0,0,0,0,1,1
3791,92029,46,22,71,2,1.7,1,0,0,0,0,1,1
3792,91330,41,17,80,1,0.3,1,0,0,0,0,0,0
3793,92709,62,36,109,4,1.7,3,0,0,0,0,1,0
3794,91711,54,28,140,1,2.9,1,0,0,0,0,1,0
3795,92612,52,27,39,4,0.2,2,0,0,1,0,1,0
3796,94010,51,25,39,1,1.2,2,98,0,0,0,1,0
3797,94920,24,-2,50,3,2.4,2,0,0,1,0,0,0
3798,92521,61,35,31,2,0.3,1,0,0,0,0,1,0
3799,93943,55,25,35,3,1,3,144,0,0,0,1,1
3800,93109,37,11,44,4,0.2,1,0,0,0,0,0,1
3801,93955,64,38,35,1,0.5,3,0,0,0,0,1,0
3802,95616,34,8,20,2,0.3,1,106,0,0,0,1,1
3803,95616,31,7,10,4,0.7,2,0,0,0,0,1,0
3804,96001,42,18,83,4,2,3,0,0,0,0,1,0
3805,95842,47,22,203,2,8.8,1,0,0,0,0,1,0
3806,93109,29,5,84,3,0.8,1,0,0,0,0,0,0
3807,92096,34,8,41,4,0.8,1,0,0,0,0,0,0
3808,95051,36,11,164,2,7.8,1,0,0,0,0,1,1
3809,90089,34,10,152,2,6.5,1,0,0,0,0,0,0
3810,94080,26,2,62,4,1.6,1,0,0,1,0,0,0
3811,94707,48,24,12,4,1,1,89,0,0,0,0,0
3812,94061,47,23,28,4,0.6,1,0,0,0,0,1,0
3813,94720,39,13,52,1,2,1,0,0,0,0,0,1
3814,91343,62,37,19,3,1.3,2,97,0,0,0,1,0
3815,94304,34,9,35,3,1.3,1,0,0,0,0,0,0
3816,95053,43,19,28,4,0.3,1,96,0,0,0,1,0
3817,94904,55,30,70,3,2,2,0,0,0,0,1,1
3818,92093,65,40,140,1,0.9,1,0,0,0,0,0,0
3819,94305,26,0,102,4,2.3,3,0,0,0,0,0,0
3820,93950,57,27,50,4,2,3,0,0,0,0,1,0
3821,94102,32,7,61,3,2.3,1,205,0,0,0,1,1
3822,92220,35,9,188,2,3.7,2,259,1,0,0,1,0
3823,91768,63,33,178,4,9,3,0,1,0,0,0,0
3824,94708,49,25,44,4,0.9,2,194,0,0,0,1,0
3825,95064,23,-1,12,4,1,1,0,0,1,0,0,1
3826,94305,30,6,69,4,3.4,1,188,0,0,0,0,1
3827,90089,43,19,132,1,5,1,0,0,0,0,0,0
3828,93943,39,14,128,2,3.9,1,196,0,0,0,1,0
3829,95616,31,6,44,4,0.8,1,122,0,0,0,1,0
3830,92038,65,39,44,1,0.5,3,0,0,0,0,1,1
3831,92130,34,8,34,2,2,3,0,0,1,0,1,0
3832,90089,37,12,132,2,3.9,1,0,0,0,0,0,0
3833,90230,62,38,158,2,2.1,1,0,0,0,0,0,1
3834,93943,33,9,83,1,0.1,1,0,0,0,0,1,0
3835,94720,48,22,28,1,1.4,3,75,0,0,0,1,0
3836,90065,33,9,131,3,2.2,3,0,1,1,0,0,0
3837,95616,45,19,31,3,0.5,2,0,0,0,0,1,1
3838,92350,44,19,40,4,0,2,0,0,0,0,1,0
3839,94501,37,11,71,2,1.8,1,127,0,1,0,0,0
3840,93010,31,5,42,2,2,3,0,0,0,0,1,0
3841,95211,56,31,35,3,0.1,2,114,0,0,0,0,0
3842,94305,30,4,81,2,0.2,1,0,0,0,0,1,0
3843,95136,61,35,91,2,2,1,0,0,0,0,1,0
3844,94720,32,7,129,4,5.2,2,0,1,0,0,0,1
3845,95828,51,27,75,1,2.7,1,0,0,0,0,0,0
3846,94061,26,1,54,4,0.6,2,230,0,0,0,0,0
3847,94720,31,5,43,1,1.5,1,0,0,0,0,0,0
3848,94110,43,18,94,4,1.1,2,0,0,0,0,0,0
3849,93106,57,32,84,4,1.3,3,0,0,0,0,0,1
3850,92653,42,18,34,1,2,2,0,0,1,0,0,0
3851,94061,48,23,15,4,0.8,1,0,0,0,0,1,0
3852,90277,46,21,99,2,3.8,3,194,0,0,0,1,0
3853,92152,33,7,15,1,0.4,2,82,0,1,1,1,1
3854,94105,45,21,83,4,2,3,0,0,0,0,1,0
3855,94720,31,6,83,4,1.8,3,0,0,0,0,1,0
3856,95630,42,18,143,1,1.7,1,0,0,1,0,1,0
3857,90401,56,30,81,4,2.6,3,0,0,0,0,1,0
3858,91711,63,39,39,1,1.9,2,0,0,0,0,0,0
3859,92124,42,18,158,2,0.4,2,277,1,0,0,0,1
3860,90245,50,24,62,1,1.4,3,0,0,0,0,0,0
3861,92121,31,6,64,2,0.1,1,0,0,0,0,1,1
3862,90025,65,40,29,1,1.5,2,0,0,0,0,0,0
3863,94104,60,34,64,3,2.5,1,0,0,0,0,1,0
3864,91770,34,10,21,4,0.7,2,0,0,0,0,1,0
3865,95112,62,32,142,2,2.8,3,0,1,0,0,0,1
3866,93105,56,30,64,3,2.5,1,0,0,0,0,0,0
3867,91401,51,25,40,4,1.8,1,0,0,1,0,0,1
3868,94080,44,19,61,3,2.7,2,0,0,0,0,0,0
3869,92037,41,16,44,1,0.3,3,0,0,0,0,0,0
3870,95670,43,16,78,3,2.67,2,161,0,0,0,1,1
3871,94596,25,0,25,2,0.9,3,0,0,0,0,0,0
3872,91304,40,16,125,2,1.9,1,0,0,0,0,0,1
3873,94720,53,29,63,2,1,3,0,0,0,0,1,0
3874,94550,54,30,54,1,1.6,3,185,0,0,0,1,0
3875,94709,36,12,92,2,0,1,184,0,0,0,0,0
3876,95351,26,2,119,2,0.6,1,381,0,0,0,1,1
3877,91784,35,11,40,1,2.4,2,0,0,0,0,1,0
3878,93105,29,4,41,1,1,1,0,0,0,0,0,0
3879,92064,35,11,81,2,0,1,0,0,0,0,1,1
3880,95136,28,4,101,3,2.5,1,270,0,0,0,0,0
3881,90024,48,24,25,4,0.5,2,0,0,0,0,0,0
3882,91016,46,20,55,1,1.5,2,0,0,1,0,0,0
3883,92646,31,7,43,1,2.1,3,166,0,0,0,0,1
3884,94534,40,16,98,2,1.8,2,98,0,0,0,1,0
3885,91330,27,1,112,4,2.3,3,402,0,0,0,1,1
3886,93943,32,2,69,4,4,3,102,0,0,0,1,0
3887,95616,67,43,79,4,1.7,2,215,0,0,1,1,1
3888,92634,24,-2,118,2,7.2,1,0,0,1,0,1,0
3889,95133,45,18,81,3,2.67,2,251,0,0,0,1,1
3890,93014,26,0,19,1,0.1,2,121,0,0,0,1,0
3891,91101,42,17,139,2,2.9,3,0,1,0,0,1,0
3892,94701,65,40,63,3,0.5,2,0,0,0,0,1,0
3893,91763,59,33,102,2,1.4,1,0,0,0,0,1,0
3894,92521,30,5,40,4,1.7,2,0,0,0,0,1,0
3895,92886,32,6,44,1,0.3,1,81,0,0,0,1,1
3896,94104,36,12,59,3,2,1,216,0,0,0,0,0
3897,93940,48,24,224,2,6.67,1,0,0,0,1,1,1
3898,90245,56,31,64,2,2.3,3,0,0,0,0,0,0
3899,96001,44,20,129,2,3.3,1,0,0,0,0,1,0
3900,92697,60,34,43,1,1.4,1,0,0,0,0,1,1
3901,92834,51,27,12,3,0.4,1,0,0,1,1,1,1
3902,94107,34,10,53,3,2.6,2,0,0,0,0,1,0
3903,93305,45,21,39,2,2.1,3,0,0,0,0,0,1
3904,93943,47,23,65,1,0,1,0,0,0,0,0,0
3905,94122,29,5,18,1,0.4,3,94,0,0,0,1,1
3906,94596,52,28,55,1,1.6,3,0,0,0,0,0,0
3907,90245,61,35,60,1,2.5,3,0,0,0,0,1,0
3908,91330,40,14,42,2,0.3,1,187,0,0,0,1,0
3909,90638,24,0,44,3,0.1,2,0,0,0,0,0,0
3910,90245,33,7,111,2,1.3,1,0,0,0,0,1,0
3911,94596,33,8,62,1,1,1,0,0,0,0,1,0
3912,94025,52,26,44,2,0.8,3,148,0,0,0,0,1
3913,95348,40,14,69,1,1.5,3,0,0,0,0,0,0
3914,92064,45,20,62,3,0.8,3,172,0,0,0,1,0
3915,94080,27,3,35,1,1.8,2,0,0,0,0,0,0
3916,92037,38,13,91,1,2.8,1,0,0,0,0,1,1
3917,92121,50,26,12,1,0.2,1,96,0,0,0,0,0
3918,94608,41,15,89,3,0.1,1,292,0,0,0,1,0
3919,90024,60,34,65,4,1.7,2,0,0,1,0,1,0
3920,90024,64,34,179,2,4.5,3,400,1,0,0,0,0
3921,93106,34,8,82,2,1.5,3,0,0,1,1,1,1
3922,95812,30,6,48,1,1.2,1,0,0,0,0,1,0
3923,95616,31,4,20,4,1.5,2,0,0,0,0,1,0
3924,90502,41,15,91,1,2.8,3,330,0,1,0,1,0
3925,94609,61,37,122,2,6,1,0,0,0,0,1,0
3926,90717,42,18,22,1,1.4,3,0,0,0,0,1,0
3927,94301,48,23,43,2,1.3,1,0,0,0,0,1,0
3928,90291,59,34,38,4,1.7,1,0,0,0,0,0,1
3929,92115,57,33,61,3,2.67,1,0,0,0,0,1,0
3930,91773,37,13,33,4,0.4,2,0,0,0,0,0,0
3931,95605,53,27,145,1,2.9,1,345,0,0,0,0,0
3932,95003,53,27,170,1,1,1,0,0,0,0,1,0
3933,94305,26,2,55,3,0.7,2,0,0,0,0,1,0
3934,91302,39,14,40,1,2.5,3,0,0,0,0,1,0
3935,94923,35,11,68,2,0,1,126,0,0,0,0,1
3936,90034,59,33,53,3,2.5,1,0,0,0,0,1,0
3937,95616,43,18,63,3,0.8,3,0,0,1,0,0,0
3938,91604,39,15,123,2,2.2,1,92,0,0,0,0,1
3939,95929,49,24,13,2,0,1,0,0,0,0,1,0
3940,92110,47,23,12,4,0.2,1,102,0,0,0,0,1
3941,93727,41,17,53,2,2.5,1,102,0,0,0,1,0
3942,94588,57,33,79,1,2.7,2,294,0,0,0,1,1
3943,90095,42,17,89,1,0.1,2,170,0,0,0,1,0
3944,91360,61,36,188,1,9.3,2,0,1,0,0,0,0
3945,91320,56,26,62,3,1.4,3,0,0,0,0,1,0
3946,92821,29,3,123,3,5.6,3,428,1,0,0,1,0
3947,93117,25,-1,40,3,2.4,2,0,0,0,0,1,0
3948,94710,32,8,119,4,5,3,0,1,0,0,1,0
3949,94304,37,12,123,4,3.1,2,253,1,0,1,1,1
3950,93407,31,5,23,1,0.4,2,0,0,0,0,1,1
3951,94143,38,14,62,1,1.5,3,255,0,0,0,1,0
3952,92870,40,14,69,3,2.1,1,106,0,0,0,1,0
3953,94611,61,36,124,2,3.9,1,0,0,1,0,0,1
3954,93555,50,26,52,4,0.1,3,0,0,0,0,0,0
3955,93108,32,7,134,2,3.1,1,0,0,0,0,0,0
3956,94501,62,36,58,1,0.8,2,0,0,0,0,0,0
3957,90033,62,37,45,3,0.5,2,200,0,0,0,1,1
3958,95449,40,15,75,4,1.1,2,0,0,0,0,1,0
3959,90009,59,34,23,4,0.4,2,78,0,0,0,0,0
3960,91107,43,19,123,3,1.3,1,0,1,0,0,1,0
3961,92028,62,37,48,3,2.2,1,0,0,0,0,0,0
3962,95482,48,22,145,1,0.3,1,140,0,0,0,1,0
3963,93014,29,5,31,1,1,3,0,0,0,0,0,0
3964,93106,58,32,38,3,2.2,3,0,0,0,0,1,0
3965,94025,43,18,78,4,1.9,3,0,0,0,0,0,0
3966,91941,39,15,94,2,1.9,1,0,0,0,0,1,0
3967,95051,33,7,84,1,2.9,3,0,0,0,0,1,0
3968,94306,40,15,22,1,0.6,3,0,0,0,0,1,0
3969,93108,28,3,78,4,0.2,1,0,0,0,0,1,1
3970,94305,38,11,75,3,2.33,2,0,0,0,0,1,0
3971,95060,65,40,71,3,2.2,1,0,0,0,0,0,1
3972,95616,35,11,24,1,0.5,3,0,0,0,0,1,1
3973,94998,29,5,112,2,4.33,1,0,0,0,0,1,1
3974,90064,61,35,53,1,2.8,2,167,0,0,0,1,0
3975,94305,46,21,41,1,0.5,3,0,0,0,0,0,0
3976,91330,50,23,25,1,0.5,2,0,0,0,0,1,0
3977,90277,60,33,42,4,2.5,2,194,0,0,0,1,0
3978,94309,54,27,51,3,1,2,113,0,1,1,1,1
3979,92325,43,18,19,2,0.3,2,0,0,0,0,1,0
3980,93010,38,14,90,2,0,1,258,0,1,1,1,1
3981,92866,46,22,89,4,1.4,2,0,0,0,0,1,0
3982,92691,64,39,22,3,0.5,1,0,0,1,1,1,1
3983,94566,24,0,119,1,1.5,1,0,0,0,0,1,0
3984,93555,39,13,93,4,3.6,3,0,1,0,0,1,0
3985,95741,34,8,18,4,0.3,1,0,0,0,0,0,0
3986,90095,65,40,32,1,1.1,3,120,0,0,0,1,0
3987,92152,38,14,182,3,2.6,3,0,1,0,1,1,1
3988,95833,62,36,19,2,0.2,3,0,0,0,0,1,1
3989,91330,59,35,85,1,3.4,3,0,1,0,1,0,1
3990,92709,49,25,90,4,1.4,2,0,0,1,0,1,0
3991,95014,57,32,59,2,3.7,1,134,0,0,0,1,0
3992,94571,64,38,84,1,2,1,0,0,0,0,0,0
3993,93311,47,22,95,2,3.9,2,0,1,0,0,0,0
3994,93555,30,6,13,3,0.9,3,0,0,0,0,1,0
3995,92675,42,18,88,4,0.8,1,0,0,0,0,1,1
3996,92697,53,28,34,2,0.6,3,0,0,0,0,1,1
3997,94501,50,24,11,4,0.6,3,0,0,0,0,0,1
3998,94545,62,38,80,4,1.7,2,0,0,0,0,0,0
3999,94102,34,10,41,1,1.33,1,0,0,0,0,0,1
4000,90245,47,21,90,2,0.8,3,0,0,0,0,0,0
4001,93003,62,37,93,3,3,3,0,1,0,1,1,1
4002,94709,61,35,81,4,1.9,2,0,0,0,0,0,0
4003,94015,59,34,60,2,2.8,1,0,0,0,0,1,0
4004,92612,47,21,39,3,0.6,2,0,0,0,0,1,1
4005,92507,65,39,22,3,0.7,2,0,0,0,0,0,0
4006,95827,56,32,32,2,0.8,1,79,0,1,0,1,0
4007,92130,56,32,28,1,1.2,3,0,0,0,0,1,0
4008,91745,31,7,35,2,1,2,0,0,0,0,0,1
4009,94555,61,31,154,3,7.5,3,351,1,0,1,1,1
4010,91605,42,18,189,2,7.6,1,0,0,0,0,1,0
4011,94618,44,19,40,4,1.9,3,84,0,0,0,0,0
4012,94304,47,21,88,2,1.7,2,0,0,0,0,1,0
4013,91320,30,6,124,2,0.6,1,0,0,0,0,1,0
4014,91304,62,38,23,2,0.3,3,0,0,0,0,0,0
4015,94720,56,32,23,4,0.7,1,0,0,0,0,1,1
4016,93106,25,-1,139,2,2,1,0,0,0,0,0,1
4017,91614,53,28,173,4,2.7,1,427,1,0,0,1,0
4018,92009,26,0,42,4,1.3,3,153,0,0,0,1,0
4019,94301,59,35,161,1,2.9,1,160,0,0,0,0,1
4020,95020,62,36,28,3,0.7,2,0,0,0,0,1,0
4021,93943,58,32,191,4,5.2,3,194,1,0,0,0,1
4022,90638,40,14,42,2,0.3,1,106,0,0,0,0,1
4023,94234,35,5,81,4,4,3,0,0,0,0,1,0
4024,90089,51,25,175,3,0.7,1,312,1,0,0,0,0
4025,94720,41,15,82,3,0.1,1,0,0,0,0,1,0
4026,94114,51,27,53,1,1.8,3,0,0,0,0,0,1
4027,92038,27,1,142,3,5.5,1,0,1,0,0,0,0
4028,93727,46,21,42,4,1.9,3,0,0,0,0,1,0
4029,94117,46,20,64,4,2.9,1,189,0,0,0,0,0
4030,94301,31,5,90,2,1.3,1,0,0,1,0,1,0
4031,92354,58,32,44,1,0.8,2,0,0,0,0,0,0
4032,91320,42,18,29,1,0.3,3,0,0,0,0,1,0
4033,94301,59,35,93,2,1.6,1,0,0,0,0,0,1
4034,93117,54,24,69,3,1.4,3,132,0,0,0,1,0
4035,94022,35,11,82,2,1.7,2,0,0,0,0,1,1
4036,93955,34,9,180,2,6.5,3,0,1,0,1,1,0
4037,93117,46,21,13,2,0.7,3,0,0,0,0,1,0
4038,91335,52,28,72,1,0,1,178,0,0,0,0,0
4039,91367,55,30,54,3,1.7,1,0,0,0,0,1,0
4040,92152,34,9,104,1,4.6,1,0,0,0,0,1,1
4041,90266,57,32,44,2,1.9,2,157,0,0,0,0,0
4042,95060,45,19,40,1,0.2,1,0,0,1,1,1,1
4043,92612,29,3,190,2,4.5,1,246,0,0,0,1,1
4044,94588,49,23,64,4,2.6,1,0,0,0,0,1,1
4045,90266,36,11,9,2,0.3,2,99,0,1,0,0,0
4046,94720,57,31,38,4,0.7,2,0,0,0,0,1,0
4047,94303,25,0,72,3,2.6,3,0,0,0,0,1,0
4048,94114,43,17,82,1,5.2,1,79,0,0,0,1,0
4049,90049,27,2,48,2,1.6,3,119,0,1,0,1,0
4050,94122,54,28,82,4,2.6,3,294,0,0,0,0,0
4051,94590,53,26,14,2,1,2,83,0,0,0,0,0
4052,93105,55,29,162,1,2.9,1,0,0,0,0,1,1
4053,94608,43,19,54,2,1.7,1,0,0,0,0,1,0
4054,94720,35,11,90,2,0,1,0,0,0,0,0,0
4055,94116,59,34,64,4,1.7,1,0,0,0,0,0,0
4056,93460,42,18,65,3,2.1,3,0,0,0,0,1,1
4057,91320,51,25,113,2,6.3,1,0,0,0,0,0,0
4058,90740,57,32,38,2,2.1,3,0,0,0,0,0,0
4059,92037,39,15,65,1,1.5,3,0,0,0,0,0,0
4060,91330,53,27,39,4,1.5,3,0,0,0,0,1,0
4061,93023,31,6,174,2,6.7,1,0,0,0,0,1,1
4062,91040,33,3,59,2,1.75,3,0,0,0,0,1,0
4063,95053,38,14,43,2,1.7,1,0,0,0,0,1,0
4064,94108,47,21,24,2,0.1,3,0,0,0,0,0,1
4065,94402,63,39,50,1,0,2,166,0,0,0,0,0
4066,94305,44,19,68,1,3.7,3,0,0,0,0,1,0
4067,94122,61,37,61,3,2,3,0,0,0,0,1,0
4068,94025,52,28,21,4,0.5,2,0,0,0,0,1,0
4069,95035,59,34,21,2,0.5,2,0,0,0,0,1,0
4070,94596,56,32,31,4,1.3,1,0,0,0,0,0,0
4071,94720,58,33,70,4,0.7,1,0,0,1,0,0,0
4072,94304,30,6,25,3,1,2,135,0,0,0,0,1
4073,92521,42,17,78,1,1,3,0,0,0,0,1,0
4074,92120,51,27,19,1,0.2,1,0,0,0,0,0,0
4075,94608,60,35,23,1,0.3,3,0,0,0,0,1,0
4076,90601,30,4,40,4,0.8,1,0,0,0,0,1,0
4077,92220,49,23,22,1,0.3,3,0,0,0,0,0,0
4078,92093,26,0,71,4,1.8,2,0,0,1,0,1,0
4079,91320,36,12,58,1,3.6,2,0,0,0,0,0,0
4080,90036,65,40,75,3,2.2,1,0,0,0,0,1,0
4081,90068,27,0,40,1,2,2,110,0,0,0,0,1
4082,92521,60,35,155,1,1.5,3,0,1,0,0,0,1
4083,90036,32,6,83,4,2.2,2,0,0,0,0,0,0
4084,94302,46,20,99,3,1.1,1,0,0,0,0,0,0
4085,94124,60,36,59,1,0,2,0,0,1,0,0,0
4086,94609,28,2,53,3,2.4,2,0,0,0,0,1,0
4087,93106,50,26,11,4,0.2,1,0,0,1,0,0,0
4088,94583,52,28,179,4,4.2,3,0,1,0,0,0,0
4089,94801,29,-1,71,2,1.75,3,0,0,0,0,0,0
4090,94234,30,4,85,4,2.1,3,0,0,0,0,1,0
4091,92717,42,18,49,3,2.1,3,0,0,1,0,1,0
4092,94025,32,6,122,2,1.3,1,0,0,0,0,1,1
4093,94539,40,15,171,2,3.3,1,0,0,0,0,1,0
4094,93111,49,24,138,2,2.2,2,0,1,0,0,1,0
4095,95616,53,23,8,4,0.4,3,0,0,1,0,1,0
4096,94105,42,17,59,4,0.4,1,0,0,0,0,1,0
4097,90740,38,14,49,3,2.8,1,0,0,0,0,0,0
4098,95670,60,34,92,2,2,1,0,0,0,0,0,0
4099,90032,27,3,75,4,0,1,0,0,0,0,0,0
4100,92831,61,35,60,1,2.8,2,0,0,0,0,1,1
4101,90254,27,2,41,2,1.7,2,0,0,0,0,1,0
4102,93460,45,21,40,3,0.6,2,0,0,0,0,1,1
4103,94305,41,16,81,2,0.4,1,146,0,0,0,1,1
4104,94143,44,20,52,1,0.8,3,196,0,0,0,0,1
4105,95616,38,14,25,4,1,1,0,0,0,0,0,0
4106,91801,39,15,139,1,3.4,1,353,0,0,0,1,0
4107,93106,48,22,54,1,1.2,2,0,0,0,0,0,0
4108,94123,47,22,81,1,2.9,1,0,0,0,0,0,1
4109,94025,64,39,73,3,2.2,1,0,0,1,0,0,1
4110,93107,27,0,30,4,1,3,0,0,0,0,1,1
4111,95617,66,41,59,3,2.4,1,0,0,0,0,0,0
4112,95351,43,17,21,3,1.5,1,0,0,0,0,0,0
4113,95014,34,9,65,3,0.7,2,104,0,0,0,1,0
4114,93118,28,2,41,3,1.1,2,161,0,0,0,1,0
4115,92126,52,28,52,4,0.1,3,121,0,0,0,0,0
4116,94131,45,20,84,4,1.1,2,180,0,0,0,1,0
4117,90065,24,-2,135,2,7.2,1,0,0,0,0,1,0
4118,92037,39,14,18,4,0.2,3,0,0,1,0,0,0
4119,93561,40,16,34,1,0.7,1,0,0,0,0,1,1
4120,92624,30,5,85,4,1.8,3,0,0,0,0,1,0
4121,94080,49,23,23,1,1.4,3,0,0,0,0,0,0
4122,91711,53,27,65,4,2.8,2,0,0,0,0,0,1
4123,90089,56,30,195,1,2.9,1,0,0,0,0,0,0
4124,93460,50,24,40,4,2.6,1,89,0,0,0,1,0
4125,90064,53,29,141,2,0.2,3,0,1,0,0,0,0
4126,94104,60,34,95,2,0.7,2,322,0,0,0,1,1
4127,90095,58,33,23,3,1.3,2,131,0,0,0,0,0
4128,95758,43,19,82,2,1.8,2,0,0,0,0,1,1
4129,93555,46,21,53,4,1.9,3,0,0,0,0,0,0
4130,91320,29,3,10,4,0.4,1,87,0,0,0,1,1
4131,91910,56,30,75,1,1.9,2,125,0,0,0,1,0
4132,94534,48,23,23,4,0.4,2,122,0,0,0,0,0
4133,90266,61,36,133,1,2.6,1,0,0,0,0,1,0
4134,94720,41,17,129,1,3.4,1,0,0,0,0,0,1
4135,92154,35,11,85,4,0.1,2,131,0,0,0,0,0
4136,95929,48,23,168,,2.8,1,308,0,0,0,1,0
4137,92691,43,19,83,4,2,3,0,0,0,0,1,0
4138,93943,37,12,52,2,1.1,2,0,0,0,0,1,0
4139,95819,47,22,114,,0.6,1,0,0,1,1,1,1
4140,95827,29,3,81,1,2.9,3,0,0,0,0,0,0
4141,94015,63,38,32,1,1.5,2,0,0,0,0,0,0
4142,94118,43,19,63,3,2.1,3,0,0,0,0,0,0
4143,90024,57,32,70,3,1.6,3,0,0,0,0,0,0
4144,94720,55,31,20,2,0.3,1,0,0,0,0,1,0
4145,91367,47,23,138,2,3.3,1,0,0,0,0,1,1
4146,94305,58,34,63,4,1.6,2,0,0,0,0,0,0
4147,95814,53,28,85,1,1.3,3,118,0,0,0,1,0
4148,96008,59,35,180,2,6.5,2,0,1,1,1,1,1
4149,95747,46,22,80,4,2,3,0,0,0,0,1,0
4150,93106,41,15,53,1,0.7,3,0,0,0,0,1,0
4151,92009,46,20,72,2,1.7,2,75,0,0,0,1,0
4152,95841,44,18,123,3,5.9,1,0,1,0,1,1,1
4153,91361,44,18,91,2,0.8,3,0,0,0,0,1,0
4154,94608,50,26,148,2,6.8,1,0,0,0,0,1,0
4155,94305,51,25,163,2,1.3,3,0,1,0,0,1,0
4156,90291,55,30,28,4,0.1,3,149,0,0,0,1,1
4157,92780,37,12,193,1,8.6,1,0,0,0,0,0,0
4158,94545,34,10,22,3,0.9,3,0,0,0,0,1,0
4159,92780,59,34,74,4,0.7,1,0,0,0,0,1,1
4160,94305,45,20,70,4,1.9,3,0,0,0,0,1,1
4161,95054,30,4,11,1,0.1,2,0,0,0,0,1,1
4162,94703,32,8,61,3,2.6,2,0,0,0,0,0,0
4163,94704,61,37,41,1,0.8,1,0,0,0,0,1,1
4164,94110,54,28,108,4,1.9,2,0,1,0,0,1,0
4165,90058,35,10,23,4,1.1,3,0,0,0,0,0,1
4166,91768,63,38,135,2,3.8,3,183,1,0,0,0,0
4167,95133,66,40,30,2,0.7,3,86,0,0,0,0,0
4168,94025,48,24,144,4,3.5,2,0,1,0,0,0,0
4169,95020,60,34,139,4,0.4,1,0,1,0,0,1,0
4170,90059,41,17,143,2,2.7,3,209,1,0,0,1,0
4171,93561,31,7,44,1,1.2,1,0,0,0,0,1,1
4172,94521,58,31,49,4,2.5,2,0,0,0,0,1,0
4173,90041,67,42,75,4,0.1,2,182,0,0,0,1,0
4174,93943,35,9,43,2,0.3,1,0,0,0,0,1,0
4175,91335,40,14,59,3,0.5,3,0,0,0,0,1,0
4176,93955,42,17,154,3,4.9,1,0,1,0,1,1,1
4177,95131,44,18,75,1,0.7,3,0,0,0,0,0,1
4178,93106,47,23,75,1,2.6,2,0,0,0,0,0,1
4179,91311,59,35,88,2,1.6,1,278,0,0,0,0,0
4180,94122,29,3,91,1,3.4,3,0,1,0,0,0,0
4181,92008,36,6,11,1,0.67,3,0,0,1,1,1,1
